Reference,ID64,System Name,Mod(8),Mass Code,Body,Ruin Index,Site Type,EDx,EDy,EDz,Surface Lattitude,Surface Longitude,Active Monolith Count,Region,Primary Star Type,Star Subtype,Luminosity,Spectral Class,Absolute Magnitude,Age,Surface Temperature,Number of Stars,Body Count,Body Name,Body ID64,Body ID,Body Type,Body Subtype,Tidally Locked,Distance to Arrival,Rotational Period,Semi Major Axis,Arg of Periapsis,Axial Tilt,Orbital Eccentricity,Orbital Inclination,Orbital Period (Days),Orbital Syncronicity,Parent ID,Parent Type,Parent Subtype,Body Radius,Earth Masses,Surface Temperature (K),Gravity,Body Ice (%),Body Metal (%),Body Rock (%),Volcanism,Atmosphere,Surface Pressure (Atmospheres),Terraforming State,Materials
GR134,75853954042552,Col 173 Sector WK-A a48-4,0,a,A 3,1,β,1098.15625,-39.96875,-188.75,-0.2656,-133.1367,11,Inner Orion Spur,Star,L (Brown dwarf) Star,V,L1,12.116684,7602,1885,3,35,Col 173 Sector WK-A a48-4 A 3,396392621162646200,11,Planet,High metal content world,TRUE,24.173639,9.615218816,0.04844776638,67.493908,-0.265474,0.000105,-0.031417,9.615193708,2.51E-05,72133447991970488,Star,L (Brown dwarf) Star,1900.07525,0.024768,239.703903,0.2788177832,0,32.6316,67.3684,No volcanism,No atmosphere,0,Not terraformable,"Carbon: 12.597898%, Chromium: 9.45981%, Iron: 21.034271%, Manganese: 8.686939%, Mercury: 0.918532%, Molybdenum: 1.373526%, Nickel: 15.909441%, Phosphorus: 8.06539%, Sulphur: 14.981508%, Yttrium: 1.256352%, Zinc: 5.716328%"
GR135,75853954042552,Col 173 Sector WK-A a48-4,0,a,A 3,3,γ,1098.15625,-39.96875,-188.75,29.8530,-123.8481,19,Inner Orion Spur,Star,L (Brown dwarf) Star,V,L1,12.116684,7602,1885,3,35,Col 173 Sector WK-A a48-4 A 3,396392621162646200,11,Planet,High metal content world,TRUE,24.173639,9.615218816,0.04844776638,67.493908,-0.265474,0.000105,-0.031417,9.615193708,2.51E-05,72133447991970488,Star,L (Brown dwarf) Star,1900.07525,0.024768,239.703903,0.2788177832,0,32.6316,67.3684,No volcanism,No atmosphere,0,Not terraformable,"Carbon: 12.597898%, Chromium: 9.45981%, Iron: 21.034271%, Manganese: 8.686939%, Mercury: 0.918532%, Molybdenum: 1.373526%, Nickel: 15.909441%, Phosphorus: 8.06539%, Sulphur: 14.981508%, Yttrium: 1.256352%, Zinc: 5.716328%"
GR136,2175375739235,Vela Dark Region FL-Y d63,3,d,A 5,1,β,1064.5,-144.03125,-101.71875,21.3261,-179.6930,15,Inner Orion Spur,Star,K (Yellow-Orange) Star,Vab,K0,5.629456,2204,5135,2,22,Vela Dark Region FL-Y d63 A 5,504405333641234787,14,Planet,High metal content world,FALSE,278.250234,2.025420309,0.557743473,255.459921,-0.194998,0.001902,-0.921097,171.2573416,169.2319213,36030972394703203,Star,K (Yellow-Orange) Star,1154.117875,0.005442,298.799713,0.1660422147,0,33.6347,66.3652,No volcanism,No atmosphere,0,Not terraformable,"Cadmium: 1.753468%, Carbon: 13.359608%, Chromium: 10.155138%, Iron: 22.58036%, Nickel: 17.078838%, Phosphorus: 8.55305%, Polonium: 0.633765%, Sulphur: 15.887341%, Tungsten: 1.239889%, Zinc: 6.136497%, Zirconium: 2.622046%"
GR137,2175375739235,Vela Dark Region FL-Y d63,3,d,A 5,2,α,1064.5,-144.03125,-101.71875,20.5043,-125.8587,21,Inner Orion Spur,Star,K (Yellow-Orange) Star,Vab,K0,5.629456,2204,5135,2,22,Vela Dark Region FL-Y d63 A 5,504405333641234787,14,Planet,High metal content world,FALSE,278.250234,2.025420309,0.557743473,255.459921,-0.194998,0.001902,-0.921097,171.2573416,169.2319213,36030972394703203,Star,K (Yellow-Orange) Star,1154.117875,0.005442,298.799713,0.1660422147,0,33.6347,66.3652,No volcanism,No atmosphere,0,Not terraformable,"Cadmium: 1.753468%, Carbon: 13.359608%, Chromium: 10.155138%, Iron: 22.58036%, Nickel: 17.078838%, Phosphorus: 8.55305%, Polonium: 0.633765%, Sulphur: 15.887341%, Tungsten: 1.239889%, Zinc: 6.136497%, Zirconium: 2.622046%"
GR138,2175375739235,Vela Dark Region FL-Y d63,3,d,B 1,2,β,1064.5,-144.03125,-101.71875,47.6425,20.6678,9,Inner Orion Spur,Star,K (Yellow-Orange) Star,Vab,K0,5.629456,2204,5135,2,22,Vela Dark Region FL-Y d63 B 1,828664506811910499,23,Planet,High metal content world,TRUE,6482.727888,46.57624817,0.1652267537,349.123685,0.101401,0.001098,-0.021202,46.57622841,1.98E-05,72059769413667171,Star,M (Red dwarf) Star,1033.8185,0.003872,236.431274,0.1472501275,0,32.9386,67.0615,No volcanism,No atmosphere,0,Not terraformable,"Antimony: 0.996682%, Carbon: 13.431896%, Chromium: 10.137955%, Iron: 22.542152%, Mercury: 0.984379%, Nickel: 17.04994%, Niobium: 1.540636%, Phosphorus: 8.599331%, Sulphur: 15.973308%, Zinc: 6.126113%, Zirconium: 2.617609%"
GR139,2175375739235,Vela Dark Region FL-Y d63,3,d,B 1,1,γ,1064.5,-144.03125,-101.71875,39.2311,-44.3419,23,Inner Orion Spur,Star,K (Yellow-Orange) Star,Vab,K0,5.629456,2204,5135,2,22,Vela Dark Region FL-Y d63 B 1,828664506811910499,23,Planet,High metal content world,TRUE,6482.727888,46.57624817,0.1652267537,349.123685,0.101401,0.001098,-0.021202,46.57622841,1.98E-05,72059769413667171,Star,M (Red dwarf) Star,1033.8185,0.003872,236.431274,0.1472501275,0,32.9386,67.0615,No volcanism,No atmosphere,0,Not terraformable,"Antimony: 0.996682%, Carbon: 13.431896%, Chromium: 10.137955%, Iron: 22.542152%, Mercury: 0.984379%, Nickel: 17.04994%, Niobium: 1.540636%, Phosphorus: 8.599331%, Sulphur: 15.973308%, Zinc: 6.126113%, Zirconium: 2.617609%"
GR140,5307539296954,Synuefe YY-Q c21-19,2,c,2 a,1,β,589.15625,-144.5,-107.84375,21.9034,-39.8266,10,Inner Orion Spur,Star,K (Yellow-Orange) Star,Va,K3,6.144745,5552,4650,2,42,Synuefe YY-Q c21-19 2 a,864696435994432186,24,Planet,Rocky body,TRUE,734.822907,2.505670488,0.007973089746,261.467523,0.349169,0.002286,0.006546,2.505643914,2.66E-05,756610044937540282,Planet,Class IV gas giant,1636.865875,0.012949,280.850677,0.1964159274,0,8.8111,91.1889,,No atmosphere,0,Not terraformable,"Cadmium: 1.46597%, Carbon: 15.639986%, Germanium: 5.486983%, Iron: 18.878105%, Manganese: 7.796465%, Nickel: 14.278608%, Niobium: 1.290218%, Phosphorus: 10.012988%, Sulphur: 18.599182%, Tellurium: 1.42114%, Zinc: 5.130363%"
GR141,3549631072611,IC 2391 Sector YE-A d103,3,d,B 1,1,γ,489.03125,-98.09375,-34.96875,-54.5806,25.0895,17,Inner Orion Spur,Star,F (White) Star,Vab,F9,4.310715,1896,6132,3,31,IC 2391 Sector YE-A d103 B 1,540435504915532131,15,Planet,High metal content world,TRUE,22084.28872,49.11830026,0.0002509377914,22.494767,0.237638,0.042952,7.135847,29.00082618,20.11747408,504406707896568163,Null,,1530.456125,0.012832,245.493866,0.2226590191,0,33.3145,66.6855,,No atmosphere,0,Not terraformable,"Cadmium: 1.650193%, Carbon: 12.554518%, Chromium: 9.557028%, Germanium: 4.406422%, Iron: 21.250441%, Manganese: 8.776215%, Nickel: 16.072943%, Niobium: 1.452354%, Phosphorus: 8.037617%, Ruthenium: 1.31235%, Sulphur: 14.929922%"
GR142,2884204504473,Vela Dark Region VO-Q b5-1,1,b,B 6,2,γ,1062.03125,-91.8125,-40.4375,4.1670,164.4196,14,Inner Orion Spur,Star,M (Red dwarf) Star,Va,M4,8.867386,12138,3003,3,26,Vela Dark Region VO-Q b5-1 B 6,972780403716531609,27,Planet,High metal content world,TRUE,7263.778162,54.47759526,0.2011827634,70.957128,-0.070794,0.003402,0.007347,54.67846645,0.2008711877,108089275261396377,Star,M (Red dwarf) Star,2611.62175,0.066183,289.587402,0.3943654532,0,32.5326,67.4674,No volcanism,No atmosphere,6.05E-05,Not terraformable,"Carbon: 12.686293%, Chromium: 9.463033%, Iron: 21.041437%, Manganese: 8.689899%, Molybdenum: 1.373994%, Nickel: 15.914862%, Phosphorus: 8.121983%, Ruthenium: 1.299443%, Sulphur: 15.086629%, Tungsten: 1.155386%, Vanadium: 5.167045%"
GR143,2884204504473,Vela Dark Region VO-Q b5-1,1,b,B 6,1,β,1062.03125,-91.8125,-40.4375,-31.8160,137.5308,13,Inner Orion Spur,Star,M (Red dwarf) Star,Va,M4,8.867386,12138,3003,3,26,Vela Dark Region VO-Q b5-1 B 6,972780403716531609,27,Planet,High metal content world,TRUE,7263.778162,54.47759526,0.2011827634,70.957128,-0.070794,0.003402,0.007347,54.67846645,0.2008711877,108089275261396377,Star,M (Red dwarf) Star,2611.62175,0.066183,289.587402,0.3943654532,0,32.5326,67.4674,No volcanism,No atmosphere,6.05E-05,Not terraformable,"Carbon: 12.686293%, Chromium: 9.463033%, Iron: 21.041437%, Manganese: 8.689899%, Molybdenum: 1.373994%, Nickel: 15.914862%, Phosphorus: 8.121983%, Ruthenium: 1.299443%, Sulphur: 15.086629%, Tungsten: 1.155386%, Vanadium: 5.167045%"
GR144,2884204504473,Vela Dark Region VO-Q b5-1,1,b,C 5,1,α,1062.03125,-91.8125,-40.4375,-7.5663,-68.1344,17,Inner Orion Spur,Star,M (Red dwarf) Star,Va,M4,8.867386,12138,3003,3,26,Vela Dark Region VO-Q b5-1 C 5,1369097170925135257,38,Planet,High metal content world,TRUE,7434.490414,75.93971455,0.2331046646,287.653868,-0.005291,0.000276,0.34915,75.93957638,0.0001381631134,144118072280360345,Star,M (Red dwarf) Star,2450.529,0.054301,234.452026,0.3675010707,0,32.5323,67.4677,No volcanism,No atmosphere,0.0002945299975,Not terraformable,"Antimony: 0.963443%, Cadmium: 1.681496%, Carbon: 13.055387%, Chromium: 9.73832%, Iron: 21.653549%, Manganese: 8.942696%, Nickel: 16.377838%, Phosphorus: 8.358284%, Sulphur: 15.52556%, Tungsten: 1.188998%, Zirconium: 2.514424%"
GR145,115368479347,Blae Eork QU-D d13-3,3,d,3,3,β,8602.75,-219.8125,2641.9375,25.6546,76.0890,10,Outer Orion Spur,Star,F (White) Star,VI,F8,4.602203,7554,6177,1,13,Blae Eork QU-D d13-3 3,144115303444335219,4,Planet,High metal content world,FALSE,629.440574,1.273152289,1.261371406,44.176065,0.083678,0.000019,0.001804,492.0893452,490.8161929,115368479347,Star,F (White) Star,2027.47075,0.030247,234.668777,0.2990501682,0,32.6379,67.3621,No volcanism,No atmosphere,0,Not terraformable,"Antimony: 1.014415%, Arsenic: 2.145227%, Cadmium: 1.764126%, Carbon: 13.670195%, Chromium: 10.216865%, Germanium: 4.796874%, Iron: 22.717611%, Molybdenum: 1.483447%, Nickel: 17.18265%, Phosphorus: 8.751893%, Sulphur: 16.256693%"
GR146,115368479347,Blae Eork QU-D d13-3,3,d,3,1,γ,8602.75,-219.8125,2641.9375,1.2161,50.7517,17,Outer Orion Spur,Star,F (White) Star,VI,F8,4.602203,7554,6177,1,13,Blae Eork QU-D d13-3 3,144115303444335219,4,Planet,High metal content world,FALSE,629.440574,1.273152289,1.261371406,44.176065,0.083678,0.000019,0.001804,492.0893452,490.8161929,115368479347,Star,F (White) Star,2027.47075,0.030247,234.668777,0.2990501682,0,32.6379,67.3621,No volcanism,No atmosphere,0,Not terraformable,"Antimony: 1.014415%, Arsenic: 2.145227%, Cadmium: 1.764126%, Carbon: 13.670195%, Chromium: 10.216865%, Germanium: 4.796874%, Iron: 22.717611%, Molybdenum: 1.483447%, Nickel: 17.18265%, Phosphorus: 8.751893%, Sulphur: 16.256693%"
GR147,115368479347,Blae Eork QU-D d13-3,3,d,3,2,γ,8602.75,-219.8125,2641.9375,11.8402,-56.0502,18,Outer Orion Spur,Star,F (White) Star,VI,F8,4.602203,7554,6177,1,13,Blae Eork QU-D d13-3 3,144115303444335219,4,Planet,High metal content world,FALSE,629.440574,1.273152289,1.261371406,44.176065,0.083678,0.000019,0.001804,492.0893452,490.8161929,115368479347,Star,F (White) Star,2027.47075,0.030247,234.668777,0.2990501682,0,32.6379,67.3621,No volcanism,No atmosphere,0,Not terraformable,"Antimony: 1.014415%, Arsenic: 2.145227%, Cadmium: 1.764126%, Carbon: 13.670195%, Chromium: 10.216865%, Germanium: 4.796874%, Iron: 22.717611%, Molybdenum: 1.483447%, Nickel: 17.18265%, Phosphorus: 8.751893%, Sulphur: 16.256693%"
GR148,7281982383505,Vela Dark Region WT-R b4-3,1,b,B 1,1,γ,1044.6875,-158.4375,-62.5625,-32.3068,-69.7861,21,Inner Orion Spur,Star,M (Red dwarf) Star,Va,M7,10.604324,2344,2486,2,19,Vela Dark Region WT-R b4-3 B 1,540439237266843025,15,Planet,High metal content world,TRUE,991.165516,2.119004187,0.01580354387,298.194724,0.025515,0.00085,-0.014204,2.155785552,0.03678136525,72064876020311441,Star,L (Brown dwarf) Star,1397.608,0.009686,304.100708,0.2015371673,0,32.8514,67.1486,Minor Rocky Magma,No atmosphere,0,Not terraformable,"Carbon: 12.943119%, Chromium: 9.745873%, Iron: 21.670345%, Manganese: 8.949632%, Nickel: 16.390541%, Niobium: 1.481052%, Phosphorus: 8.286407%, Ruthenium: 1.338282%, Selenium: 2.408986%, Sulphur: 15.392049%, Tin: 1.393724%"
GR149,7281982383505,Vela Dark Region WT-R b4-3,1,b,B 2,1,γ,1044.6875,-158.4375,-62.5625,27.5910,-105.8637,26,Inner Orion Spur,Star,M (Red dwarf) Star,Va,M7,10.604324,2344,2486,2,19,Vela Dark Region WT-R b4-3 B 2,576468034285806993,16,Planet,High metal content world,TRUE,973.057581,4.640944113,0.02652393446,201.4073,-0.222909,0.000022,-0.150532,4.687386116,0.04644200318,72064876020311441,Star,L (Brown dwarf) Star,1190.279875,0.005938,246.388702,0.1703485266,0,32.8508,67.1491,No volcanism,No atmosphere,0,Not terraformable,"Carbon: 12.562181%, Chromium: 9.458981%, Iron: 21.032427%, Manganese: 8.686178%, Mercury: 0.918451%, Nickel: 15.908048%, Niobium: 1.437454%, Phosphorus: 8.042524%, Ruthenium: 1.298887%, Sulphur: 14.939034%, Zinc: 5.715826%"
GR150,7281982383505,Vela Dark Region WT-R b4-3,1,b,B 2,2,β,1044.6875,-158.4375,-62.5625,27.4982,-105.9167,10,Inner Orion Spur,Star,M (Red dwarf) Star,Va,M7,10.604324,2344,2486,2,19,Vela Dark Region WT-R b4-3 B 2,576468034285806993,16,Planet,High metal content world,TRUE,973.057581,4.640944113,0.02652393446,201.4073,-0.222909,0.000022,-0.150532,4.687386116,0.04644200318,72064876020311441,Star,L (Brown dwarf) Star,1190.279875,0.005938,246.388702,0.1703485266,0,32.8508,67.1491,No volcanism,No atmosphere,0,Not terraformable,"Carbon: 12.562181%, Chromium: 9.458981%, Iron: 21.032427%, Manganese: 8.686178%, Mercury: 0.918451%, Nickel: 15.908048%, Niobium: 1.437454%, Phosphorus: 8.042524%, Ruthenium: 1.298887%, Sulphur: 14.939034%, Zinc: 5.715826%"
GR151,562045094515,Eta Carina Sector EL-Y d16,3,d,ABC 4 a,3,γ,8636.59375,-156.1875,2686.71875,-19.5035,68.9990,24,Outer Orion Spur,Star,F (White) Star,Vb,F5,3.755051,2264,6742,5,36,Eta Carina Sector EL-Y d16 ABC 4 a,1441152442803653235,40,Planet,Rocky body,TRUE,2001.897517,2.134613966,0.009689442671,168.12553,0.024234,0.005796,0.005945,2.176303348,0.04168938164,1369094848765725299,Star,Y (Brown dwarf) Star,1757.225625,0.016102,244.663086,0.211936168,0,8.9376,91.0624,Minor Rocky Magma,No atmosphere,0,Not terraformable,"Antimony: 1.191378%, Arsenic: 2.519458%, Cadmium: 1.525386%, Carbon: 16.133327%, Iron: 19.643238%, Manganese: 8.112456%, Nickel: 14.857322%, Phosphorus: 10.328833%, Sulphur: 19.185867%, Tin: 1.164446%, Zinc: 5.338296%"
GR152,562045094515,Eta Carina Sector EL-Y d16,3,d,ABC 4 a,2,β,8636.59375,-156.1875,2686.71875,25.3283,85.4256,14,Outer Orion Spur,Star,F (White) Star,Vb,F5,3.755051,2264,6742,5,36,Eta Carina Sector EL-Y d16 ABC 4 a,1441152442803653235,40,Planet,Rocky body,TRUE,2001.897517,2.134613966,0.009689442671,168.12553,0.024234,0.005796,0.005945,2.176303348,0.04168938164,1369094848765725299,Star,Y (Brown dwarf) Star,1757.225625,0.016102,244.663086,0.211936168,0,8.9376,91.0624,Minor Rocky Magma,No atmosphere,0,Not terraformable,"Antimony: 1.191378%, Arsenic: 2.519458%, Cadmium: 1.525386%, Carbon: 16.133327%, Iron: 19.643238%, Manganese: 8.112456%, Nickel: 14.857322%, Phosphorus: 10.328833%, Sulphur: 19.185867%, Tin: 1.164446%, Zinc: 5.338296%"
GR153,562045094515,Eta Carina Sector EL-Y d16,3,d,ABC 4 a,1,γ,8636.59375,-156.1875,2686.71875,25.3700,85.3561,16,Outer Orion Spur,Star,F (White) Star,Vb,F5,3.755051,2264,6742,5,36,Eta Carina Sector EL-Y d16 ABC 4 a,1441152442803653235,40,Planet,Rocky body,TRUE,2001.897517,2.134613966,0.009689442671,168.12553,0.024234,0.005796,0.005945,2.176303348,0.04168938164,1369094848765725299,Star,Y (Brown dwarf) Star,1757.225625,0.016102,244.663086,0.211936168,0,8.9376,91.0624,Minor Rocky Magma,No atmosphere,0,Not terraformable,"Antimony: 1.191378%, Arsenic: 2.519458%, Cadmium: 1.525386%, Carbon: 16.133327%, Iron: 19.643238%, Manganese: 8.112456%, Nickel: 14.857322%, Phosphorus: 10.328833%, Sulphur: 19.185867%, Tin: 1.164446%, Zinc: 5.338296%"
GR154,1197859607794,Eta Carina Sector IM-V c2-4,2,c,A 2,2,α,8629.1875,-98.8125,2713.0625,-36.3996,48.8439,20,Outer Orion Spur,Star,K (Yellow-Orange) Star,Vab,K2,6.082687,490,4850,2,20,Eta Carina Sector IM-V c2-4 A 2,180145182954427634,5,Planet,High metal content world,FALSE,447.809291,17.85552945,0.0003946674137,235.302766,-0.179966,0.190605,9.081907,17.16328785,0.6922416064,108087588916499698,Null,,2058.606,0.031713,206.594925,0.3041313348,0,32.679,67.321,No volcanism,No atmosphere,0,Not terraformable,"Cadmium: 1.678196%, Carbon: 12.942778%, Chromium: 9.719205%, Iron: 21.611046%, Manganese: 8.925142%, Molybdenum: 1.411189%, Nickel: 16.34569%, Phosphorus: 8.286188%, Sulphur: 15.391644%, Tellurium: 1.179434%, Zirconium: 2.509488%"
GR155,1197859607794,Eta Carina Sector IM-V c2-4,2,c,A 2,3,γ,8629.1875,-98.8125,2713.0625,14.0984,39.6587,19,Outer Orion Spur,Star,K (Yellow-Orange) Star,Vab,K2,6.082687,490,4850,2,20,Eta Carina Sector IM-V c2-4 A 2,180145182954427634,5,Planet,High metal content world,FALSE,447.809291,17.85552945,0.0003946674137,235.302766,-0.179966,0.190605,9.081907,17.16328785,0.6922416064,108087588916499698,Null,,2058.606,0.031713,206.594925,0.3041313348,0,32.679,67.321,No volcanism,No atmosphere,0,Not terraformable,"Cadmium: 1.678196%, Carbon: 12.942778%, Chromium: 9.719205%, Iron: 21.611046%, Manganese: 8.925142%, Molybdenum: 1.411189%, Nickel: 16.34569%, Phosphorus: 8.286188%, Sulphur: 15.391644%, Tellurium: 1.179434%, Zirconium: 2.509488%"
GR156,1197859607794,Eta Carina Sector IM-V c2-4,2,c,A 2,1,α,8629.1875,-98.8125,2713.0625,30.9524,35.7740,20,Outer Orion Spur,Star,K (Yellow-Orange) Star,Vab,K2,6.082687,490,4850,2,20,Eta Carina Sector IM-V c2-4 A 2,180145182954427634,5,Planet,High metal content world,FALSE,447.809291,17.85552945,0.0003946674137,235.302766,-0.179966,0.190605,9.081907,17.16328785,0.6922416064,108087588916499698,Null,,2058.606,0.031713,206.594925,0.3041313348,0,32.679,67.321,No volcanism,No atmosphere,0,Not terraformable,"Cadmium: 1.678196%, Carbon: 12.942778%, Chromium: 9.719205%, Iron: 21.611046%, Manganese: 8.925142%, Molybdenum: 1.411189%, Nickel: 16.34569%, Phosphorus: 8.286188%, Sulphur: 15.391644%, Tellurium: 1.179434%, Zirconium: 2.509488%"
GR157,115368495739,2MASS J10444160-5947046,3,d,1 b,2,γ,8614.1875,-116.6875,2733.03125,23.9416,-82.1093,27,Outer Orion Spur,Star,A (Blue-White) Star,V,A5,3.130661,2722,7481,1,32,2MASS J10444160-5947046 1 b,468374476615027323,13,Planet,Rocky body,TRUE,1540.978934,5.910027186,0.01019776318,34.094737,0.012179,0.000493,0.518748,5.909919256,0.0001079303704,396316882577099387,Planet,Class III gas giant,1115.391125,0.004029,245.202057,0.1316080351,0,8.8413,91.1587,No volcanism,No atmosphere,0,Not terraformable,"Antimony: 1.129318%, Carbon: 15.19911%, Chromium: 8.280564%, Germanium: 5.340213%, Iron: 18.41217%, Manganese: 7.604039%, Molybdenum: 1.202304%, Nickel: 13.926194%, Phosphorus: 9.73073%, Sulphur: 18.074888%, Tin: 1.100455%"
GR158,115368495739,2MASS J10444160-5947046,3,d,1 b,1,α,8614.1875,-116.6875,2733.03125,-28.4986,-156.7222,21,Outer Orion Spur,Star,A (Blue-White) Star,V,A5,3.130661,2722,7481,1,32,2MASS J10444160-5947046 1 b,468374476615027323,13,Planet,Rocky body,TRUE,1540.978934,5.910027186,0.01019776318,34.094737,0.012179,0.000493,0.518748,5.909919256,0.0001079303704,396316882577099387,Planet,Class III gas giant,1115.391125,0.004029,245.202057,0.1316080351,0,8.8413,91.1587,No volcanism,No atmosphere,0,Not terraformable,"Antimony: 1.129318%, Carbon: 15.19911%, Chromium: 8.280564%, Germanium: 5.340213%, Iron: 18.41217%, Manganese: 7.604039%, Molybdenum: 1.202304%, Nickel: 13.926194%, Phosphorus: 9.73073%, Sulphur: 18.074888%, Tin: 1.100455%"
GR159,697923750235,Col 173 Sector UU-O d6-20,3,d,6 d,1,α,1192.09375,-209.15625,-184.65625,-17.3908,-104.8571,21,Inner Orion Spur,Star,G (White-Yellow) Star,Vab,G3,4.832443,314,5722,2,45,Col 173 Sector UU-O d6-20 6 d,900720623397849435,25,Planet,Rocky body,TRUE,795.723357,4.333523584,0.01052928248,285.573464,0.301583,0.002198,0.080366,4.333422416,0.0001011684491,720576638303029595,Planet,Class III gas giant,2010.143875,0.024293,278.241364,0.2443459774,0,8.8,91.2,,No atmosphere,0,Not terraformable,"Carbon: 15.288838%, Chromium: 8.28232%, Iron: 18.416075%, Manganese: 7.60565%, Nickel: 13.929147%, Phosphorus: 9.788177%, Sulphur: 18.181597%, Tellurium: 1.385003%, Tin: 1.107168%, Tungsten: 1.011227%, Zinc: 5.004799%"
GR160,697923750235,Col 173 Sector UU-O d6-20,3,d,6 c,2,β,1192.09375,-209.15625,-184.65625,-5.4815,138.4703,11,Inner Orion Spur,Star,G (White-Yellow) Star,Vab,G3,4.832443,314,5722,2,45,Col 173 Sector UU-O d6-20 6 c,864691826378885467,24,Planet,Rocky body,FALSE,801.605325,-2.509193588,0.007314660216,281.716657,2.964681,0.000249,1.475819,2.509135408,5.018328996,720576638303029595,Planet,Class III gas giant,2377.87825,0.040756,294.354614,0.2929461609,0,8.8,91.2,,No atmosphere,0,Not terraformable,"Carbon: 15.341088%, Chromium: 8.310625%, Iron: 18.47901%, Manganese: 7.631642%, Mercury: 0.806948%, Nickel: 13.976749%, Niobium: 1.262942%, Phosphorus: 9.821628%, Sulphur: 18.243732%, Yttrium: 1.103729%, Zinc: 5.021904%"
GR161,697923750235,Col 173 Sector UU-O d6-20,3,d,6 c,1,α,1192.09375,-209.15625,-184.65625,43.5133,-8.9335,17,Inner Orion Spur,Star,G (White-Yellow) Star,Vab,G3,4.832443,314,5722,2,45,Col 173 Sector UU-O d6-20 6 c,864691826378885467,24,Planet,Rocky body,FALSE,801.605325,-2.509193588,0.007314660216,281.716657,2.964681,0.000249,1.475819,2.509135408,5.018328996,720576638303029595,Planet,Class III gas giant,2377.87825,0.040756,294.354614,0.2929461609,0,8.8,91.2,,No atmosphere,0,Not terraformable,"Carbon: 15.341088%, Chromium: 8.310625%, Iron: 18.47901%, Manganese: 7.631642%, Mercury: 0.806948%, Nickel: 13.976749%, Niobium: 1.262942%, Phosphorus: 9.821628%, Sulphur: 18.243732%, Yttrium: 1.103729%, Zinc: 5.021904%"
GR162,85865632434,Col 173 Sector LJ-F c12-0,2,c,B 6,1,β,1202.125,-213.40625,-165.5625,8.2416,101.9682,9,Inner Orion Spur,Star,G (White-Yellow) Star,Vab,G9,5.526245,7996,5242,3,39,Col 173 Sector LJ-F c12-0 B 6,1693353545756938930,47,Planet,High metal content world,TRUE,159203.5428,29.50254116,0.1304059139,178.637082,0.514919,0.000449,0.022725,29.50252275,1.84E-05,108086476922524338,Star,M (Red dwarf) Star,1545.738125,0.013112,302.11908,0.223041399,0,32.2667,67.7333,No volcanism,No atmosphere,0,Not terraformable,"Antimony: 0.939595%, Carbon: 12.658365%, Chromium: 9.404289%, Iron: 20.910818%, Manganese: 8.635955%, Molybdenum: 1.365464%, Nickel: 15.816067%, Niobium: 1.429143%, Phosphorus: 8.104104%, Sulphur: 15.05342%, Zinc: 5.682777%"
GR163,85865632434,Col 173 Sector LJ-F c12-0,2,c,B 6,2,β,1202.125,-213.40625,-165.5625,26.7153,142.7984,11,Inner Orion Spur,Star,G (White-Yellow) Star,Vab,G9,5.526245,7996,5242,3,39,Col 173 Sector LJ-F c12-0 B 6,1693353545756938930,47,Planet,High metal content world,TRUE,159203.5428,29.50254116,0.1304059139,178.637082,0.514919,0.000449,0.022725,29.50252275,1.84E-05,108086476922524338,Star,M (Red dwarf) Star,1545.738125,0.013112,302.11908,0.223041399,0,32.2667,67.7333,No volcanism,No atmosphere,0,Not terraformable,"Antimony: 0.939595%, Carbon: 12.658365%, Chromium: 9.404289%, Iron: 20.910818%, Manganese: 8.635955%, Molybdenum: 1.365464%, Nickel: 15.816067%, Niobium: 1.429143%, Phosphorus: 8.104104%, Sulphur: 15.05342%, Zinc: 5.682777%"
